"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","n_days"
14,2021,161.534511125752,0.210526315789474,0,1,2,8,3,0.0857762817594002,0,0,0.9142237182406,0.216165080488662,0.035123328314097,0.00693860406754927,0.741772987129692,0.0691593738531895,0.0670795904164691,0.0710979367883916,0.79266309894195,14
15,2017,25.8753423737922,0.0909090909090909,10,1,1,7,2,1,0,0,0,0.877953022769248,0,0,0.122046977230752,0.759412470424144,0.00741304285516664,0.0281706692631331,0.205003817457556,10
16,2017,47.6733289704435,0.136363636363636,0,2,2,5,3,1,0,0,0,1,0,0,0,0.885055691073434,0.0828844317816221,0.00531975155372221,0.0267401255912215,11
17,2018,85.6911572511125,0.272727272727273,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,10
17,2020,32.1728559653733,0.272727272727273,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,9
17,2021,50.3649443089157,0.272727272727273,0,2,2,5,2,1,0,0,0,0.776191342705476,0.159709880087119,0,0.0640987772074054,0.542372040710524,0.405376262252791,0,0.0522516970366848,20
18,2016,213.382086133835,0.347826086956522,0,2,2,6,2,0.824802781211199,0.163433351653901,0,0,0.578581743684178,0.245336227307068,0,0,0.634055739019476,0.173644606264203,0,0.00443101583019988,9
18,2017,33.1708367895178,0.217391304347826,0,2,2,6,2,0.824802781211199,0.163433351653901,0,0,0.578581743684178,0.245336227307068,0,0,0.634055739019476,0.173644606264203,0,0.00443101583019988,11
19,2017,47.0709357457586,0.173913043478261,0,2,2,4,1,0,0.0955934291249857,0.629326651788542,0.275079919086472,0,0.321537451707745,0.391750078102405,0.286712470189851,0,0.498008438130517,0.196316925815752,0.305674636053731,19
19,2018,38.1789344122142,0.217391304347826,0,2,2,4,1,0,0.0955934291249857,0.629326651788542,0.275079919086472,0,0.321537451707745,0.391750078102405,0.286712470189851,0,0.498008438130517,0.196316925815752,0.305674636053731,11
19,2020,34.3444662205467,0.130434782608696,0,2,2,4,1,0,0.0955934291249857,0.629326651788542,0.275079919086472,0,0.321537451707745,0.391750078102405,0.286712470189851,0,0.498008438130517,0.196316925815752,0.305674636053731,11
19,2021,63.3016117943945,0.347826086956522,0,2,2,4,1,0,0.0955934291249857,0.629326651788542,0.275079919086472,0,0.321537451707745,0.391750078102405,0.286712470189851,0,0.498008438130517,0.196316925815752,0.305674636053731,22
20,2016,91.7273663025923,0.32,5,1,1,3,4,0,0,0.164001061132302,0.835998938867698,0.0200059926269264,0,0.308153546979305,0.671840460393769,0.0523078607335926,0.0162935723263386,0.211670746406534,0.719727820533535,28
20,2017,65.1937962335873,0.24,5,1,1,3,4,0,0,0.164001061132302,0.835998938867698,0.0200059926269264,0,0.308153546979305,0.671840460393769,0.0523078607335926,0.0162935723263386,0.211670746406534,0.719727820533535,37
20,2018,137.501318334829,0.28,5,1,1,3,4,0,0,0.164001061132302,0.835998938867698,0.0200059926269264,0,0.308153546979305,0.671840460393769,0.0523078607335926,0.0162935723263386,0.211670746406534,0.719727820533535,25
21,2016,409.430126153204,0.4,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,21
21,2017,186.583369909205,0.32,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,28
21,2018,262.332190113129,0.32,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,16
21,2019,398.766084323647,0.4,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,23
21,2020,93.208115772322,0.28,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,10
21,2021,280.56481378024,0.36,0,1,2,5,2,0.071842144734028,0,0.453756257489747,0.425944680403651,0.107147270726653,0,0.28903208736151,0.542109219048804,0.0949337133366944,0,0.288693771308848,0.60094465963871,19
22,2016,62.5430251973917,0.36,0,2,2,NA,2,0.968011827270295,0,0.0319881727297048,0,0.926496699045615,0,0.0716054325914967,0.00189786836288839,0.734531948551799,0,0.0635499561121386,0.201918095336063,14
22,2020,103.268690406885,0.307692307692308,0,2,2,NA,2,0.968011827270295,0,0.0319881727297048,0,0.926496699045615,0,0.0716054325914967,0.00189786836288839,0.734531948551799,0,0.0635499561121386,0.201918095336063,12
22,2021,146.267542191988,0.384615384615385,0,2,2,NA,2,0.968011827270295,0,0.0319881727297048,0,0.926496699045615,0,0.0716054325914967,0.00189786836288839,0.734531948551799,0,0.0635499561121386,0.201918095336063,31
23,2021,87.0681097010669,0.269230769230769,100,2,1,3,3,0.383678850532019,0,0,0.616321149467982,0.468951099357188,0.0030272790445921,0.114490556584107,0.413531065014113,0.28826202329205,0.14066754683644,0.109819258008706,0.461251171862805,17
24,2016,95.3699610043876,0.24,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,32
24,2017,231.94040090973,0.28,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,47
24,2018,156.402518257162,0.32,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,43
24,2019,234.715446234451,0.28,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,39
24,2020,137.408638193999,0.4,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,33
24,2021,156.574127266392,0.4,13,1,1,7,3,1,0,0,0,1,0,0,0,1,0,0,0,39
25,2016,55.0356908882781,0.24,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,11
25,2017,79.4183573712633,0.24,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,14
25,2018,75.5576228487117,0.32,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,12
25,2019,130.098420971124,0.28,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,19
25,2020,212.993070357098,0.32,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,18
25,2021,184.248918557341,0.36,0,2,2,5,2,1,0,0,0,0.779472783541747,0.0595242289323132,0.0457123722718836,0.115290615254056,0.330886400969023,0.294790761411652,0.0183532504710816,0.355969587148244,24
26,2018,67.6310236751083,0.24,0,2,2,6,2,1,0,0,0,0.899294199433878,0,0.100705800566122,0,0.776792468071417,0,0.223207531928583,0,10
26,2019,37.536441653173,0.2,0,2,2,6,2,1,0,0,0,0.899294199433878,0,0.100705800566122,0,0.776792468071417,0,0.223207531928583,0,15
27,2020,98.1762824547864,0.32,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,16
27,2021,121.692290449191,0.32,1,2,1,5,3,0.508646659082382,0,0.491353340917618,0,0.563732728119644,0.162298235584138,0.174051913431549,0.0546747703451873,0.343965140067474,0.400791500184778,0.12935821429518,0.027731156067601,14
28,2019,49.1145352248331,0.28,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,17
28,2020,61.64753845989,0.2,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,16
28,2021,101.725764722764,0.32,0,2,2,3,2,0.579578806093741,0.00617984941285673,0,0.414241344493402,0.444676222154655,0.0996737858814322,0.0118538325361765,0.443796159427737,0.501422796035204,0.175940744255217,0.00863257149055151,0.314003888219027,25
29,2017,28.4874091500661,0.08,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,13
29,2019,73.0406414820223,0.32,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,23
29,2020,33.0777101360201,0.16,30,1,1,5,3,0.935784951731325,0,0.0642150482686752,0,0.723888302837961,0,0.276111697162039,0,0.443644584569331,0.0192893247777803,0.412842569475466,0.0431015816822857,13
30,2016,67.7935950929847,0.208333333333333,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,19
30,2017,66.6681499046604,0.208333333333333,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,24
30,2018,105.591693062809,0.333333333333333,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,11
30,2019,74.8864507991492,0.416666666666667,0,1,2,5,3,0.487252988749579,0.1825868445284,0,0.330160166722021,0.268380581511535,0.266130802313689,0,0.465488616174776,0.130983383495782,0.552429142560682,0,0.316587473943536,20
31,2016,40.4628362238443,0.25,4,1,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,12
31,2018,118.060844481513,0.291666666666667,4,1,1,5,2,1,0,0,0,0.956045709708679,0.0439542902913206,0,0,0.661619893137859,0.260474214515754,0.00165347507992689,0.0762524172664599,10
32,2017,61.6047381476379,0.192307692307692,200,1,1,7,4,0.629130672970168,0,0.0574861429500115,0.306692787799183,0.174663587118568,0,0.0585657955559198,0.698055012803666,0.139410379761538,0,0.061085606422134,0.76784848940218,9
33,2019,141.665344109829,0.269230769230769,0,1,2,5,3,0.74355198755178,0,0,0.25644801244822,0.681530000517589,0,0.0144080234581309,0.30406197602428,0.574010046646346,0,0.0400025977368327,0.385987355616821,9
34,2018,89.9804974568197,0.222222222222222,4,2,1,1,3,0.178415615233011,0,0,0,0.21377758240928,0,0,0,0.198850670297676,0,0,0,9
35,2016,43.0287924992544,0.259259259259259,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,20
35,2017,52.1745909455358,0.111111111111111,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,20
35,2018,43.8783273241274,0.185185185185185,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,17
35,2019,56.4027251608522,0.259259259259259,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,28
35,2020,94.3438514954629,0.259259259259259,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,27
35,2021,112.554695258971,0.296296296296296,0,1,2,3,1,1,0,0,0,1,0,0,0,0.993772237934056,0.00622776206594408,0,0,22
36,2016,22.9995117012232,0.230769230769231,0,1,2,3,2,0.755883297836845,0,0.244116702163155,0,0.533737395126333,0,0.377440277790323,0.0888223270833434,0.418290545400876,0,0.227691600193178,0.354017854405946,12
36,2017,41.1376744429939,0.192307692307692,0,1,2,3,2,0.755883297836845,0,0.244116702163155,0,0.533737395126333,0,0.377440277790323,0.0888223270833434,0.418290545400876,0,0.227691600193178,0.354017854405946,14
37,2017,48.9409883845061,0.153846153846154,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,9
37,2019,44.1754513513297,0.346153846153846,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,9
37,2020,37.7410765635325,0.230769230769231,0,1,2,3,2,1,0,0,0,0.935230754805933,0,0.0647692451940674,0,0.670928839637537,0,0.23476931856957,0.0941680879453954,10
38,2017,57.8509914927723,0.185185185185185,0,1,2,2,2,1,0,0,0,1,0,0,0,0.983028476128619,0.0167155044283769,0,0.000256019443004252,12
39,2016,40.6145246072828,0.222222222222222,0,2,2,6,3,1,0,0,0,0.931895302272955,0,0.00809015689029286,0.0600145408367518,0.702542218256258,0,0.0220231032879916,0.275434678455751,11
39,2019,76.1626044213869,0.259259259259259,0,2,2,6,3,1,0,0,0,0.931895302272955,0,0.00809015689029286,0.0600145408367518,0.702542218256258,0,0.0220231032879916,0.275434678455751,28
39,2020,57.682597318185,0.259259259259259,0,2,2,6,3,1,0,0,0,0.931895302272955,0,0.00809015689029286,0.0600145408367518,0.702542218256258,0,0.0220231032879916,0.275434678455751,20
40,2017,43.0366466908631,0.185185185185185,0,2,2,1,2,0.999685937827044,0,0,0.000314062172956537,0.812520359238562,0,0.0218381022022425,0.165641538559196,0.778360657316355,0.0130223670145322,0.0476846584688254,0.147952708755695,11
40,2018,81.1645036795003,0.259259259259259,0,2,2,1,2,0.999685937827044,0,0,0.000314062172956537,0.812520359238562,0,0.0218381022022425,0.165641538559196,0.778360657316355,0.0130223670145322,0.0476846584688254,0.147952708755695,24
40,2019,180.635044798601,0.296296296296296,0,2,2,1,2,0.999685937827044,0,0,0.000314062172956537,0.812520359238562,0,0.0218381022022425,0.165641538559196,0.778360657316355,0.0130223670145322,0.0476846584688254,0.147952708755695,23
40,2020,157.850476217264,0.259259259259259,0,2,2,1,2,0.999685937827044,0,0,0.000314062172956537,0.812520359238562,0,0.0218381022022425,0.165641538559196,0.778360657316355,0.0130223670145322,0.0476846584688254,0.147952708755695,21
40,2021,71.6253521582124,0.296296296296296,0,2,2,1,2,0.999685937827044,0,0,0.000314062172956537,0.812520359238562,0,0.0218381022022425,0.165641538559196,0.778360657316355,0.0130223670145322,0.0476846584688254,0.147952708755695,17
41,2016,134.262432175806,0.269230769230769,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,39
41,2017,146.401368868475,0.230769230769231,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,38
41,2018,118.687567286861,0.230769230769231,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,29
41,2019,140.402004578974,0.307692307692308,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,37
41,2020,153.814046179571,0.307692307692308,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,35
41,2021,142.242706371801,0.384615384615385,0,2,2,7,2,1,0,0,0,0.779379065031812,0.068247014468963,0,0.152373920499225,0.615953110361979,0.0188351033201105,0.0417319390330881,0.323479847284822,34
42,2016,103.656305478199,0.269230769230769,0,2,2,4,4,0.219636742444039,0.426453832256455,0,0.353909425299506,0.351074025394914,0.0753404132804786,0.010866395488549,0.562719165836058,0.398616308483478,0.0188351033201089,0.0851360585395791,0.497412529656834,13
43,2016,55.3280572994514,0.296296296296296,5,2,1,4,3,1,0,0,0,0.98785828383074,0,0.0121417161692596,0,0.799611898303223,0.00194171271491779,0.0573566297913171,0.141089759190542,11
43,2017,104.123069408772,0.296296296296296,5,2,1,4,3,1,0,0,0,0.98785828383074,0,0.0121417161692596,0,0.799611898303223,0.00194171271491779,0.0573566297913171,0.141089759190542,10
44,2017,428.74818902886,0.230769230769231,0,1,1,4,2,0.988963685185779,0,0,0.0110363148142209,0.487230816301447,0,0.0850120386775562,0.427757145020997,0.328745151363727,0,0.120449431759819,0.550805416876453,12
45,2016,64.0477488319999,0.321428571428571,100,2,1,6,3,1,0,0,0,1,0,0,0,0.916793776010016,0,0.0763751529149045,0.00683107107507951,23
45,2017,80.4216639077368,0.285714285714286,20,2,1,6,3,1,0,0,0,1,0,0,0,0.916793776010016,0,0.0763751529149045,0.00683107107507951,19
45,2018,50.2305667736517,0.178571428571429,20,2,1,6,3,1,0,0,0,1,0,0,0,0.916793776010016,0,0.0763751529149045,0.00683107107507951,10
45,2019,49.8488057987902,0.392857142857143,20,2,1,6,3,1,0,0,0,1,0,0,0,0.916793776010016,0,0.0763751529149045,0.00683107107507951,17
45,2021,65.7631736094385,0.321428571428571,20,2,1,6,3,1,0,0,0,1,0,0,0,0.916793776010016,0,0.0763751529149045,0.00683107107507951,15
46,2021,48.5193035615994,0.214285714285714,0,2,2,7,1,0.95811581097728,0,0,0.0418841890227203,0.574264876874625,0,0,0.425735123125375,0.41762578556388,0,0.0521024044871612,0.530271809948959,26
47,2016,37.614737137092,0.214285714285714,20,1,1,7,1,0.661274136423255,0,0.0473380250707579,0.291387838505987,0.493893898130677,0,0.142156745392987,0.363949356476336,0.288479386073517,0.0347863642759096,0.171698144264545,0.505036105386028,21
47,2017,77.3494268816394,0.142857142857143,20,1,1,7,1,0.661274136423255,0,0.0473380250707579,0.291387838505987,0.493893898130677,0,0.142156745392987,0.363949356476336,0.288479386073517,0.0347863642759096,0.171698144264545,0.505036105386028,17
47,2018,91.4980426874733,0.214285714285714,20,1,1,7,1,0.661274136423255,0,0.0473380250707579,0.291387838505987,0.493893898130677,0,0.142156745392987,0.363949356476336,0.288479386073517,0.0347863642759096,0.171698144264545,0.505036105386028,20
47,2019,137.313228885403,0.285714285714286,20,1,1,7,1,0.661274136423255,0,0.0473380250707579,0.291387838505987,0.493893898130677,0,0.142156745392987,0.363949356476336,0.288479386073517,0.0347863642759096,0.171698144264545,0.505036105386028,17
48,2020,41.0060040394015,0.153846153846154,5,1,1,7,3,0.570865409341318,0,0,0.429134590658682,0.752250589392101,0,0.0594008555521051,0.188348555055794,0.654864734527332,0,0.0831079681741191,0.262027297298549,10
49,2020,54.5391973844213,0.107142857142857,0,2,2,5,3,1,0,0,0,0.818067638495046,0,0.17043974227764,0.0114926192273143,0.385145957570917,0,0.281942041829855,0.332912000599228,14
49,2021,31.7455524165353,0.178571428571429,0,2,2,5,3,1,0,0,0,0.818067638495046,0,0.17043974227764,0.0114926192273143,0.385145957570917,0,0.281942041829855,0.332912000599228,16
50,2018,150.869676367438,0.296296296296296,0,1,2,5,3,0.926763186047783,0,0.0598065133316948,0.0134303006205217,0.739255151045595,0,0.159931447173946,0.100813401780459,0.510516698830598,0,0.119460930425907,0.370022370743495,11
51,2018,122.632544074853,0.333333333333333,0,1,2,6,2,0.967252693596984,0,0,0.0327473064030156,0.723733724257187,0,0,0.276266275742813,0.458348797086682,0,0.0000209723635535223,0.541630230549764,13
51,2019,93.7592963405042,0.296296296296296,0,1,2,6,2,0.967252693596984,0,0,0.0327473064030156,0.723733724257187,0,0,0.276266275742813,0.458348797086682,0,0.0000209723635535223,0.541630230549764,11
52,2017,42.7363331541655,0.214285714285714,4,2,1,1,2,0.40429909403587,0,0,0.59570090596413,0.231319747320848,0,0,0.768680252679151,0.172348307873024,0.0293214650633146,0,0.798330227063662,9
53,2017,61.517229251639,0.185185185185185,0,1,2,4,3,0.775572362440771,0,0,0.224427637559229,0.669032442148224,0.0532392008212808,0,0.277728357030495,0.587680208160024,0.12503084896468,0,0.287288942875296,26
54,2016,85.9028856977948,0.296296296296296,0,1,2,4,3,1,0,0,0,0.958728800135474,0.0348876900029553,0,0.00638350986157041,0.563756292942617,0.195890924188777,0.0614143225193344,0.178938460349272,28
55,2019,28.6769368224349,0.185185185185185,0,2,2,5,1,0.988544354335205,0,0,0.0114556456647952,0.806397369072107,0,0.0748537333470065,0.118748897580886,0.635501124665274,0.0109724726759919,0.255808250292751,0.0977181523659837,13
56,2017,92.9183530523163,0.111111111111111,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,9
56,2021,40.975589931912,0.185185185185185,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,17
57,2021,68.6203600299609,0.230769230769231,0,2,2,5,3,1,0,0,0,0.849641379483804,0.150358620516196,0,0,0.569347338160432,0.389056728197581,0,0.041595933641987,15
58,2016,59.8734844499979,0.333333333333333,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,20
58,2017,146.929643686579,0.333333333333333,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,33
58,2018,131.077083886295,0.416666666666667,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,26
58,2019,229.58202767307,0.416666666666667,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,31
58,2020,275.073444988729,0.333333333333333,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,29
58,2021,127.793312698558,0.375,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,25
59,2020,96.3720745277594,0.416666666666667,8,1,1,5,4,0.90769284776357,0.0186687288467291,0,0.0736384233897006,0.40806421867699,0.157951357612126,0,0.433984423710884,0.144513865464025,0.356492466586229,0.0027301807931323,0.496263487156614,17
60,2017,138.936816899723,0.28,0,2,2,3,3,0.483499366760927,0.516500633239073,0,0,0.539890578193787,0.329314807648316,0,0.130794614157897,0.494632595701617,0.419032430533263,0,0.0863349737651201,14
61,2016,278.994116369187,0.4,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,25
61,2017,203.07063295985,0.4,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,18
61,2018,212.338826586338,0.44,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,27
61,2019,287.820769838336,0.36,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,21
61,2020,186.39930737705,0.44,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,32
61,2021,327.818684250635,0.44,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,34
62,2016,75.1254783459782,0.185185185185185,0,2,2,7,2,0.86241722939394,0,0,0.13758277060606,0.497144991655777,0.0824766303102411,0.0786222719713248,0.341756106062657,0.425203115810619,0.321460325286686,0.0306921129150123,0.222644445987682,9
63,2016,95.0927045410356,0.416666666666667,5,2,1,4,4,0,0.142414799287129,0.857585200712871,0,0,0.241590969404519,0.715937206013183,0.0424718245822977,0,0.334348076882385,0.61234089138549,0.0533110317321249,19
64,2016,70.0657819574596,0.347826086956522,30,2,1,6,3,0,0.886229719962554,0,0.113770280037446,0,0.688573595423562,0,0.311426404576439,0,0.552648136305701,0,0.447351863694299,23
65,2019,28.1140332728885,0.28,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,13
65,2020,37.3502862258351,0.2,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,17
65,2021,29.6506491411733,0.24,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,10
66,2017,25.6255656127524,0.192307692307692,20,1,1,1,2,0.801972554176777,0,0.126600640602444,0,0.567255909987545,0,0.271834356630573,0.0303126638173021,0.361463413685402,0.000835278554067923,0.271340061232394,0.327187451887144,17
67,2016,36.3980799278699,0.230769230769231,2,2,1,3,3,1,0,0,0,0.996407240302922,0,0,0.00359275969707831,0.91985791689935,0.0195989921368217,0,0.0605430909638282,11
67,2017,52.5772661227441,0.192307692307692,2,2,1,3,3,1,0,0,0,0.996407240302922,0,0,0.00359275969707831,0.91985791689935,0.0195989921368217,0,0.0605430909638282,9
68,2020,32.067851723684,0.153846153846154,7,1,1,5,3,1,0,0,0,0.981325403158673,0,0,0.0186745968413272,0.817878467580425,0.00935892711127293,0.0300121578472824,0.14275044746102,10
69,2019,38.0600773550283,0.259259259259259,0,1,2,4,4,1,0,0,0,0.872021350192425,0.053253602101673,0.0294953161893034,0.0452297315165985,0.544937466662517,0.0558239790234085,0.195479189587165,0.20375936472691,13
70,2016,39.3917819944766,0.259259259259259,0,NA,2,5,2,1,0,0,0,1,0,0,0,0.937377661388084,0.000863217987325515,0,0.0617591206245904,20
70,2017,81.1762084507375,0.185185185185185,0,NA,2,5,2,1,0,0,0,1,0,0,0,0.937377661388084,0.000863217987325515,0,0.0617591206245904,28
71,2017,79.2926088253099,0.296296296296296,6,1,1,2,3,1,0,0,0,0.989019029968877,0,0,0.0109809700311231,0.680619402033963,0.0302924334664254,0.0113401598983211,0.270964439098678,19
71,2019,135.75739871583,0.296296296296296,6,1,1,2,3,1,0,0,0,0.989019029968877,0,0,0.0109809700311231,0.680619402033963,0.0302924334664254,0.0113401598983211,0.270964439098678,10
