"site_ID","M_YEAR","SITE_ID","SPECIES","TOTAL_NM","SINDEX","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
45,2019,111,"Holly Blue",0.23919,5.11788187928623,35,1,1,6,4,1,0,0,0,1,0,0,0,0.882982699641675,0,0.0116074656266854,0.10540983473164,418.83983839326,304.352859687418,36
45,2020,111,"Holly Blue",0.32761,2.99910026991902,35,1,1,6,4,1,0,0,0,1,0,0,0,0.882982699641675,0,0.0116074656266854,0.10540983473164,418.83983839326,304.352859687418,75
46,2016,112,"Holly Blue",0.18936,15.074619365861,45,1,1,5,4,1,0,0,0,1,0,0,0,0.925988664275656,0,0.0740113357243436,0,273.24517563812,833.565339923261,14
46,2017,112,"Holly Blue",0.13582,24.3057665431124,45,1,1,5,4,1,0,0,0,1,0,0,0,0.925988664275656,0,0.0740113357243436,0,273.24517563812,833.565339923261,23
46,2019,112,"Holly Blue",0.16207,7.58466380977663,10,1,1,6,3,1,0,0,0,1,0,0,0,0.925988664275656,0,0.0740113357243436,0,273.24517563812,833.565339923261,34
47,2017,113,"Holly Blue",0.24032,6.29789020678073,0,1,2,4,3,0.775572362440771,0,0,0.224427637559229,0.669032442148224,0.0532392008212808,0,0.277728357030495,0.587680208160024,0.12503084896468,0,0.287288942875296,547.715572030003,34.548339554599,92
48,2016,115,"Holly Blue",0.33546,5.0871427554,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,483.924310382203,503.465495709136,51
48,2017,115,"Holly Blue",0.18195,4.42693346319005,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,483.924310382203,503.465495709136,49
48,2019,115,"Holly Blue",0.20556,11.3216946312524,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,483.924310382203,503.465495709136,30
48,2021,115,"Holly Blue",0.32577,18.9520348717442,50,1,1,5,4,1,0,0,0,1,0,0,0,0.99886405413272,0,0.00113594586727973,0,483.924310382203,503.465495709136,93
49,2017,116,"Holly Blue",0.14705,35.8937544867193,10,1,1,NA,3,1,0,0,0,0.995788908544447,0,0,0.00421109145555327,0.891615485363216,0.0170288176041132,0.0136351828327198,0.077720514199951,304.798878192621,218.340874145146,41
50,2020,117,"Holly Blue",0.23105,2.91129290517919,0,1,2,5,4,0.98171342517561,0,0,0.0182865748243897,0.557591882763928,0.27625234599441,0,0.166155771241662,0.159387089800126,0.726297147637285,0,0.114315762562588,1076.69120786085,77.9844057719308,26
51,2016,118,"Holly Blue",0.15704,11.4652602614079,6,1,1,2,2,0.748360556118837,0.0416108436364871,0,0.210028600244676,0.309028162315536,0.437257362065774,0.163300174101735,0.0904143015169551,0.169920744636967,0.656825026031127,0.0734479344341552,0.09980629489775,131.491352064566,37.2854206758625,13
52,2016,119,"Holly Blue",0.30698,1.87698256283199,0,1,2,6,3,0.850603980209259,0.149396019790741,0,0,0.561050905227606,0.438949094772394,0,0,0.443137630582801,0.491666929923618,0.00761129046065333,0.0575841490329272,419.478833093479,307.29863468293,49
53,2016,120,"Holly Blue",0.2205,7.47812648004587,0,2,2,3,3,0.973916263723441,0,0,0.0260837362765593,0.970268168334915,0,0,0.0297318316650848,0.906216962359773,0.0721327379936682,0,0.0216502996465586,646.861511736531,72.2297370332817,21
54,2017,121,"Holly Blue",0.22811,2.05343025524138,0,2,2,4,3,1,0,0,0,0.996681192729694,0,0.00331880727030591,0,0.953861642368706,0,0.0461383576312938,0,233.428183627654,519.900391025855,27
55,2017,122,"Holly Blue",0.17002,7.21500721500721,700,1,1,5,4,0.484239642508701,0,0.409265431370208,0.10649492612109,0.311260617190221,0.0525237503152946,0.26168201671173,0.374533615782754,0.115708963028546,0.412404868363839,0.176850773078856,0.295035395528759,0,48.1059122232569,31
56,2018,123,"Holly Blue",0.46482,12.0148984741079,25,1,1,4,3,0.642792637220745,0.357207362779255,0,0,0.551306446521684,0.448693553478316,0,0,0.495690908278255,0.352964656326995,0.0189848995973486,0.132359535797402,362.23396633343,313.078452640463,26
56,2019,123,"Holly Blue",0.24706,7.86874926230476,35,1,1,4,3,0.642792637220745,0.357207362779255,0,0,0.551306446521684,0.448693553478316,0,0,0.495690908278255,0.352964656326995,0.0189848995973486,0.132359535797402,362.23396633343,313.078452640463,28
56,2020,123,"Holly Blue",0.33579,27.08192281652,35,1,1,4,3,0.642792637220745,0.357207362779255,0,0,0.551306446521684,0.448693553478316,0,0,0.495690908278255,0.352964656326995,0.0189848995973486,0.132359535797402,362.23396633343,313.078452640463,31
57,2018,124,"Holly Blue",0.11604,12.7551020408163,0,1,2,6,3,1,0,0,0,0.881106036198135,0.0338321773602986,0,0.0850617864415661,0.445752935631591,0.249904868364601,0.00604621467350931,0.289542151262182,400.853676117813,184.839058589495,5
58,2016,125,"Holly Blue",0.10031,8.39348665435622,0,2,2,4,3,1,0,0,0,0.975690037975111,0.00661379103607666,0.0176961709888127,0,0.648192356093605,0.233692176725193,0.0736853814248358,0.0377917111466794,222.256184913011,358.460736839261,9
58,2017,125,"Holly Blue",0.20245,2.93401402458704,0,2,2,4,3,1,0,0,0,0.975690037975111,0.00661379103607666,0.0176961709888127,0,0.648192356093605,0.233692176725193,0.0736853814248358,0.0377917111466794,222.256184913011,358.460736839261,22
58,2019,125,"Holly Blue",0.18828,8.30082178135635,0,2,2,4,3,1,0,0,0,0.975690037975111,0.00661379103607666,0.0176961709888127,0,0.648192356093605,0.233692176725193,0.0736853814248358,0.0377917111466794,222.256184913011,358.460736839261,17
58,2020,125,"Holly Blue",0.18662,5.55972534956773,0,2,2,4,3,1,0,0,0,0.975690037975111,0.00661379103607666,0.0176961709888127,0,0.648192356093605,0.233692176725193,0.0736853814248358,0.0377917111466794,222.256184913011,358.460736839261,27
58,2021,125,"Holly Blue",0.27959,2.00980786236836,0,2,2,4,3,1,0,0,0,0.975690037975111,0.00661379103607666,0.0176961709888127,0,0.648192356093605,0.233692176725193,0.0736853814248358,0.0377917111466794,222.256184913011,358.460736839261,29
59,2019,126,"Holly Blue",0.19686,37.5180375180375,0,1,2,5,4,0.750443577773886,0.249556422226114,0,0,0.503787211642864,0.496028808931909,0,0.00018397942522662,0.429531038787897,0.479751259148784,0.00750176327333558,0.0639315040614605,448.602199884101,244.480051515604,33
59,2020,126,"Holly Blue",0.32761,0.789658630574003,0,1,2,5,4,0.750443577773886,0.249556422226114,0,0,0.503787211642864,0.496028808931909,0,0.00018397942522662,0.429531038787897,0.479751259148784,0.00750176327333558,0.0639315040614605,448.602199884101,244.480051515604,85
60,2018,127,"Holly Blue",0.46549,1.11141160387809,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,141.792593502405,24.2508590931319,103
60,2019,127,"Holly Blue",0.24702,12.6740035064743,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,141.792593502405,24.2508590931319,114
60,2020,127,"Holly Blue",0.33759,0.981363899547591,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,141.792593502405,24.2508590931319,132
60,2021,127,"Holly Blue",0.32653,0.492916785788223,10,1,1,8,4,0.853151685597741,0,0,0.146848314402259,0.523106527093931,0.188136908027645,0.0311525928062312,0.257603972072193,0.22768646541733,0.483365385728196,0.0200776804085189,0.268870468445955,141.792593502405,24.2508590931319,116
61,2020,128,"Holly Blue",0.33593,4.18497593638836,8,1,1,5,4,0.90769284776357,0.0186687288467291,0,0.0736384233897006,0.40806421867699,0.157951357612126,0,0.433984423710884,0.144513865464025,0.356492466586229,0.0027301807931323,0.496263487156614,467.507432067907,72.1738503839066,113
62,2016,130,"Holly Blue",0.33892,25.419420437214,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,83
62,2017,130,"Holly Blue",0.23958,40.1312291192199,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,95
62,2018,130,"Holly Blue",0.46646,49.8170695778405,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,102
62,2019,130,"Holly Blue",0.24646,66.8128393574675,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,97
62,2020,130,"Holly Blue",0.33698,16.3178721494717,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,131
62,2021,130,"Holly Blue",0.33099,24.5410817708845,0,1,2,2,3,0.162355103869369,0,0.329802451079894,0.507842445050736,0.509767812798974,0.0345866949752422,0.178499991581302,0.2424279074698,0.597621413292608,0.167280740190765,0.0926407444204662,0.133653329862566,43.0983188649398,0,120
63,2016,131,"Holly Blue",0.16812,8.57485851483451,120,1,1,4,4,0,0,0,1,0,0.00584886041265519,0.108001425331472,0.886149714255873,0,0.0842887286227153,0.202647872830384,0.7130633985469,148.777168021461,0,20
63,2018,131,"Holly Blue",0.36283,6.11676912254947,120,1,1,4,4,0,0,0,1,0,0.00584886041265519,0.108001425331472,0.886149714255873,0,0.0842887286227153,0.202647872830384,0.7130633985469,148.777168021461,0,26
63,2019,131,"Holly Blue",0.17912,22.7298556654165,120,1,1,4,4,0,0,0,1,0,0.00584886041265519,0.108001425331472,0.886149714255873,0,0.0842887286227153,0.202647872830384,0.7130633985469,148.777168021461,0,25
63,2020,131,"Holly Blue",0.33417,3.99432805416309,120,1,1,4,4,0,0,0,1,0,0.00584886041265519,0.108001425331472,0.886149714255873,0,0.0842887286227153,0.202647872830384,0.7130633985469,148.777168021461,0,43
64,2017,134,"Holly Blue",0.24032,7.28243718897925,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,38.3669708021558,19.2231439549664,73
64,2018,134,"Holly Blue",0.44405,6.66583343748698,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,38.3669708021558,19.2231439549664,52
64,2020,134,"Holly Blue",0.33684,4.00637012850432,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,38.3669708021558,19.2231439549664,81
64,2021,134,"Holly Blue",0.32527,5.99988000239995,0,2,2,7,3,0.46432887178953,0,0.0854091222641791,0.45026200594629,0.294029483267026,0,0.0552447389874861,0.650725777745488,0.2905230911516,0.0043657995496008,0.0491557603595941,0.655955348939205,38.3669708021558,19.2231439549664,63
65,2018,136,"Holly Blue",0.40657,0.540859208939321,20,1,1,1,2,0.801972554176777,0,0.126600640602444,0,0.567255909987545,0,0.271834356630573,0.0303126638173021,0.361463413685402,0.000835278554067923,0.271340061232394,0.327187451887144,37.9159147286133,185.831731617494,54
65,2020,136,"Holly Blue",0.31248,2.66325769681474,20,1,1,1,2,0.801972554176777,0,0.126600640602444,0,0.567255909987545,0,0.271834356630573,0.0303126638173021,0.361463413685402,0.000835278554067923,0.271340061232394,0.327187451887144,37.9159147286133,185.831731617494,56
66,2016,137,"Holly Blue",0.23513,19.7286218461606,2,2,1,3,3,1,0,0,0,0.996407240302922,0,0,0.00359275969707831,0.91985791689935,0.0195989921368217,0,0.0605430909638282,650.943315917378,221.235289688942,59
66,2017,137,"Holly Blue",0.17893,52.9964174421809,2,2,1,3,3,1,0,0,0,0.996407240302922,0,0,0.00359275969707831,0.91985791689935,0.0195989921368217,0,0.0605430909638282,650.943315917378,221.235289688942,53
66,2018,137,"Holly Blue",0.35167,22.1167423739771,2,2,1,3,3,1,0,0,0,0.996407240302922,0,0,0.00359275969707831,0.91985791689935,0.0195989921368217,0,0.0605430909638282,650.943315917378,221.235289688942,35
67,2016,138,"Holly Blue",0.27309,2.02605506817675,0,2,2,7,3,0.614678172680178,0,0,0.385321827319822,0.537998942298825,0,0,0.279918021651106,0.489325958274964,0.0122927595309339,0,0.139028780801584,547.285167169779,27.5987106456111,27
67,2021,138,"Holly Blue",0.13865,5.61324726354196,0,2,2,7,3,0.614678172680178,0,0,0.385321827319822,0.537998942298825,0,0,0.279918021651106,0.489325958274964,0.0122927595309339,0,0.139028780801584,547.285167169779,27.5987106456111,12
68,2017,139,"Holly Blue",0.20559,11.2044817927171,7,1,1,5,3,1,0,0,0,0.981325403158673,0,0,0.0186745968413272,0.817878467580425,0.00935892711127293,0.0300121578472824,0.14275044746102,295.458940516572,206.438669436836,28
68,2021,139,"Holly Blue",0.1569,19.4734382302539,7,1,1,5,3,1,0,0,0,0.981325403158673,0,0,0.0186745968413272,0.817878467580425,0.00935892711127293,0.0300121578472824,0.14275044746102,295.458940516572,206.438669436836,15
69,2019,141,"Holly Blue",0.19839,18.6524631613852,0,1,2,4,4,1,0,0,0,0.872021350192425,0.053253602101673,0.0294953161893034,0.0452297315165985,0.544937466662517,0.0558239790234085,0.195479189587165,0.20375936472691,179.157326857495,205.777572544263,48
69,2020,141,"Holly Blue",0.26129,17.307625739901,0,1,2,4,4,1,0,0,0,0.872021350192425,0.053253602101673,0.0294953161893034,0.0452297315165985,0.544937466662517,0.0558239790234085,0.195479189587165,0.20375936472691,179.157326857495,205.777572544263,66
69,2021,141,"Holly Blue",0.27537,18.9427056012123,0,1,2,4,4,1,0,0,0,0.872021350192425,0.053253602101673,0.0294953161893034,0.0452297315165985,0.544937466662517,0.0558239790234085,0.195479189587165,0.20375936472691,179.157326857495,205.777572544263,67
70,2019,142,"Holly Blue",0.16851,8.18196694485354,1,1,1,4,2,1,0,0,0,1,0,0,0,0.907509140029442,0.077282425125669,0.0152084348448887,0,369.871349909667,581.232630896495,20
70,2020,142,"Holly Blue",0.29995,28.0892301210178,1,1,1,4,2,1,0,0,0,1,0,0,0,0.907509140029442,0.077282425125669,0.0152084348448887,0,369.871349909667,581.232630896495,28
70,2021,142,"Holly Blue",0.25415,29.4005233293153,1,1,1,4,2,1,0,0,0,1,0,0,0,0.907509140029442,0.077282425125669,0.0152084348448887,0,369.871349909667,581.232630896495,21
71,2016,143,"Holly Blue",0.33894,5.09476258406358,0,NA,2,5,2,1,0,0,0,1,0,0,0,0.937377661388084,0.000863217987325515,0,0.0617591206245904,857.874739524457,370.280376804412,69
71,2017,143,"Holly Blue",0.24156,6.97885407216135,0,NA,2,5,2,1,0,0,0,1,0,0,0,0.937377661388084,0.000863217987325515,0,0.0617591206245904,857.874739524457,370.280376804412,88
72,2016,144,"Holly Blue",0.26269,2.52799757312233,0,2,2,5,3,0.895854149578698,0,0.104145850421302,0,0.751204093770211,0,0.248795906229789,0,0.632814569834322,0.0204703144081103,0.346393648566606,0.000321467190960834,48.9677680789047,496.579149176405,26
72,2018,144,"Holly Blue",0.34792,3.48814901372587,0,2,2,5,3,0.895854149578698,0,0.104145850421302,0,0.751204093770211,0,0.248795906229789,0,0.632814569834322,0.0204703144081103,0.346393648566606,0.000321467190960834,48.9677680789047,496.579149176405,26
73,2020,145,"Holly Blue",0.24252,16.5837479270315,0,1,2,2,2,1,0,0,0,0.989097376507354,0,0,0.0109026234926461,0.905306425543943,0,0.0183331608693694,0.076360413586688,253.647075532938,192.875111668781,21
74,2017,146,"Holly Blue",0.22341,18.2868846463317,6,1,1,2,3,1,0,0,0,0.989019029968877,0,0,0.0109809700311231,0.680619402033963,0.0302924334664254,0.0113401598983211,0.270964439098678,409.650711885345,222.48469500085,56
74,2018,146,"Holly Blue",0.39027,8.56560396073527,6,1,1,2,3,1,0,0,0,0.989019029968877,0,0,0.0109809700311231,0.680619402033963,0.0302924334664254,0.0113401598983211,0.270964439098678,409.650711885345,222.48469500085,40
74,2019,146,"Holly Blue",0.23323,6.02327997711154,6,1,1,2,3,1,0,0,0,0.989019029968877,0,0,0.0109809700311231,0.680619402033963,0.0302924334664254,0.0113401598983211,0.270964439098678,409.650711885345,222.48469500085,43
75,2017,148,"Holly Blue",0.18817,9.7380465478625,0,2,2,1,1,0.999220970533563,0,0,0.000779029466436932,0.833939807494526,0,0,0.166060192505474,0.627080107201732,0.019595113156205,0,0.353324779642063,783.986644923327,96.0613900889684,11
76,2016,149,"Holly Blue",0.35193,4.29719393236217,10,1,1,4,2,1,0,0,0,0.930949794001096,0,0.0331819926546911,0.035868213344213,0.80933827711538,0.000801528748784627,0.0635652975595617,0.126294896576273,202.00875963358,167.677183357588,86
76,2017,149,"Holly Blue",0.24121,11.4695087521174,10,1,1,4,2,1,0,0,0,0.930949794001096,0,0.0331819926546911,0.035868213344213,0.80933827711538,0.000801528748784627,0.0635652975595617,0.126294896576273,202.00875963358,167.677183357588,82
76,2018,149,"Holly Blue",0.45902,6.52446061060796,10,1,1,4,2,1,0,0,0,0.930949794001096,0,0.0331819926546911,0.035868213344213,0.80933827711538,0.000801528748784627,0.0635652975595617,0.126294896576273,202.00875963358,167.677183357588,95
77,2017,150,"Holly Blue",0.2398,3.35759193506417,100,1,1,5,3,0,0,0.103629737436798,0.896370262563202,0.0387553733482549,0,0.114526574765021,0.846718051886724,0.0212379807305589,0.0303091059262175,0.0470332471164454,0.901419666226778,49.3188753971355,0,102
77,2018,150,"Holly Blue",0.46339,0.41612916649328,100,1,1,5,3,0,0,0.103629737436798,0.896370262563202,0.0387553733482549,0,0.114526574765021,0.846718051886724,0.0212379807305589,0.0303091059262175,0.0470332471164454,0.901419666226778,49.3188753971355,0,106
77,2019,150,"Holly Blue",0.24674,0.832209850035785,100,1,1,5,3,0,0,0.103629737436798,0.896370262563202,0.0387553733482549,0,0.114526574765021,0.846718051886724,0.0212379807305589,0.0303091059262175,0.0470332471164454,0.901419666226778,49.3188753971355,0,109
77,2020,150,"Holly Blue",0.33229,0.910788287262626,100,1,1,5,3,0,0,0.103629737436798,0.896370262563202,0.0387553733482549,0,0.114526574765021,0.846718051886724,0.0212379807305589,0.0303091059262175,0.0470332471164454,0.901419666226778,49.3188753971355,0,99
78,2016,151,"Holly Blue",0.21252,21.4500214500214,0,1,2,6,3,0.224932896746817,0,0.496384439045902,0.278682664207281,0.367008004732083,0.0460667707188765,0.276282059943428,0.310643164605613,0.285446382639941,0.118618222529931,0.0970198797453955,0.498915515084732,0,15.363658381949,25
79,2017,152,"Holly Blue",0.23698,39.0062813563426,200,1,1,5,3,0.662143355558106,0,0.231403628055199,0,0.228292384984647,0,0.660724838913335,0,0.262154179153417,0,0.675568596614931,0.0218829209256615,32.7576539905295,303.38037568353,76
79,2018,152,"Holly Blue",0.45533,30.8570546941295,200,1,1,5,3,0.662143355558106,0,0.231403628055199,0,0.228292384984647,0,0.660724838913335,0,0.262154179153417,0,0.675568596614931,0.0218829209256615,32.7576539905295,303.38037568353,61
80,2016,153,"Holly Blue",0.3085,5.13459045222905,1,1,1,5,2,0.861258650375798,0,0.138741349624202,0,0.822859648625092,0,0.177140351374909,0,0.895612934169068,0,0.104387065830932,0,48.0904718306898,757.270032106847,26
80,2017,153,"Holly Blue",0.22277,7.33460466480857,1,1,1,5,2,0.861258650375798,0,0.138741349624202,0,0.822859648625092,0,0.177140351374909,0,0.895612934169068,0,0.104387065830932,0,48.0904718306898,757.270032106847,49
80,2020,153,"Holly Blue",0.32153,3.53047506072417,1,1,1,5,2,0.861258650375798,0,0.138741349624202,0,0.822859648625092,0,0.177140351374909,0,0.895612934169068,0,0.104387065830932,0,48.0904718306898,757.270032106847,77
80,2021,153,"Holly Blue",0.31645,3.29144963670625,1,1,1,5,2,0.861258650375798,0,0.138741349624202,0,0.822859648625092,0,0.177140351374909,0,0.895612934169068,0,0.104387065830932,0,48.0904718306898,757.270032106847,56
81,2016,154,"Holly Blue",0.29432,1.29846521411691,0,1,2,7,4,0.35423920052312,0.0352125194034798,0,0.6105482800734,0.077514087241169,0.193099968893597,0,0.729385943865234,0.026813107391483,0.476873719409414,0.0297337391099757,0.466579434089127,261.102676994481,0,33
81,2017,154,"Holly Blue",0.22234,1.56916896811449,0,1,2,7,4,0.35423920052312,0.0352125194034798,0,0.6105482800734,0.077514087241169,0.193099968893597,0,0.729385943865234,0.026813107391483,0.476873719409414,0.0297337391099757,0.466579434089127,261.102676994481,0,49
81,2019,154,"Holly Blue",0.24642,3.89341390104499,0,1,2,7,4,0.35423920052312,0.0352125194034798,0,0.6105482800734,0.077514087241169,0.193099968893597,0,0.729385943865234,0.026813107391483,0.476873719409414,0.0297337391099757,0.466579434089127,261.102676994481,0,80
82,2016,155,"Holly Blue",0.22995,11.5091353762049,0,2,2,1,2,1,0,0,0,1,0,0,0,0.823560355892152,0.0713339525266371,0.00708705570953428,0.0448428852487103,434.119153930141,350.383849564476,18
82,2017,155,"Holly Blue",0.1459,27.5360722546536,0,2,2,1,2,1,0,0,0,1,0,0,0,0.823560355892152,0.0713339525266371,0.00708705570953428,0.0448428852487103,434.119153930141,350.383849564476,20
82,2019,155,"Holly Blue",0.15906,19.9104031856645,0,2,2,1,2,1,0,0,0,1,0,0,0,0.823560355892152,0.0713339525266371,0.00708705570953428,0.0448428852487103,434.119153930141,350.383849564476,21
82,2020,155,"Holly Blue",0.10856,16.9664065151001,0,2,2,1,2,1,0,0,0,1,0,0,0,0.823560355892152,0.0713339525266371,0.00708705570953428,0.0448428852487103,434.119153930141,350.383849564476,14
82,2021,155,"Holly Blue",0.1569,8.93415527561869,0,2,2,1,2,1,0,0,0,1,0,0,0,0.823560355892152,0.0713339525266371,0.00708705570953428,0.0448428852487103,434.119153930141,350.383849564476,16
83,2020,156,"Holly Blue",0.33208,4.95172072295123,300,1,1,5,3,0.861835946463637,0.138164053536363,0,0,0.648628605791879,0.265899819734564,0,0.0854715744735574,0.684211239595091,0.10601547007365,0.0137827237367204,0.195990566594539,390.193981876074,130.397197159445,105
83,2021,156,"Holly Blue",0.32527,13.4527639824666,300,1,1,5,3,0.861835946463637,0.138164053536363,0,0,0.648628605791879,0.265899819734564,0,0.0854715744735574,0.684211239595091,0.10601547007365,0.0137827237367204,0.195990566594539,390.193981876074,130.397197159445,67
84,2016,157,"Holly Blue",0.35422,3.04231865245566,NA,NA,NA,NA,NA,0.742411103013114,0,0,0.257588896986886,0.534585303000777,0.0397846883368052,0.0272607009377187,0.398369307724699,0.574176376420332,0.0492288705922009,0.0380270640130173,0.33856768897445,164.451623474968,30.2062310980465,50
84,2017,157,"Holly Blue",0.24067,6.36405581276948,NA,NA,NA,NA,NA,0.742411103013114,0,0,0.257588896986886,0.534585303000777,0.0397846883368052,0.0272607009377187,0.398369307724699,0.574176376420332,0.0492288705922009,0.0380270640130173,0.33856768897445,164.451623474968,30.2062310980465,118
84,2018,157,"Holly Blue",0.46562,13.6212196513704,NA,NA,NA,NA,NA,0.742411103013114,0,0,0.257588896986886,0.534585303000777,0.0397846883368052,0.0272607009377187,0.398369307724699,0.574176376420332,0.0492288705922009,0.0380270640130173,0.33856768897445,164.451623474968,30.2062310980465,135
84,2019,157,"Holly Blue",0.24751,3.90996650462028,NA,NA,NA,NA,NA,0.742411103013114,0,0,0.257588896986886,0.534585303000777,0.0397846883368052,0.0272607009377187,0.398369307724699,0.574176376420332,0.0492288705922009,0.0380270640130173,0.33856768897445,164.451623474968,30.2062310980465,163
85,2016,159,"Holly Blue",0.29222,3.96421634049976,0,2,2,2,3,1,0,0,0,0.844250889177422,0,0,0.155749110822578,0.629734493511276,0,0.00231607537588019,0.367949431112844,450.361460193218,116.07295658697,54
85,2017,159,"Holly Blue",0.24216,7.7068591046031,0,2,2,2,3,1,0,0,0,0.844250889177422,0,0,0.155749110822578,0.629734493511276,0,0.00231607537588019,0.367949431112844,450.361460193218,116.07295658697,111
85,2018,159,"Holly Blue",0.46608,9.22872689712454,0,2,2,2,3,1,0,0,0,0.844250889177422,0,0,0.155749110822578,0.629734493511276,0,0.00231607537588019,0.367949431112844,450.361460193218,116.07295658697,104
85,2019,159,"Holly Blue",0.24751,8.0036089000131,0,2,2,2,3,1,0,0,0,0.844250889177422,0,0,0.155749110822578,0.629734493511276,0,0.00231607537588019,0.367949431112844,450.361460193218,116.07295658697,111
86,2016,160,"Holly Blue",0.26401,4.72880313992528,0,NA,2,5,3,0.927854814815271,0,0.0721451851847288,0,0.802412211438815,0,0.139019399286642,0.0585683892745425,0.849272386937434,0,0.038917538680179,0.111810074382387,63.6844242732365,173.948801147779,22
86,2017,160,"Holly Blue",0.20594,23.4000234000234,0,NA,2,5,3,0.927854814815271,0,0.0721451851847288,0,0.802412211438815,0,0.139019399286642,0.0585683892745425,0.849272386937434,0,0.038917538680179,0.111810074382387,63.6844242732365,173.948801147779,40
87,2017,161,"Holly Blue",0.21327,35.1998267085454,0,1,2,6,2,1,0,0,0,1,0,0,0,0.981380148809202,0,0,0.0186198511907979,761.253855076101,259.163554240181,42
88,2016,162,"Holly Blue",0.35227,2.75016157199235,200,1,1,5,4,0.681632034387666,0,0,0.318367965612334,0.581076621280469,0,0,0.418923378719531,0.454031180805416,0,0,0.545968819194584,765.700273345887,37.0802723416425,38
89,2017,163,"Holly Blue",0.22963,25.3613999492772,0,1,2,3,3,1,0,0,0,1,0,0,0,0.951155073052881,0,0,0.0488449269471188,754.455712412641,265.846290757852,30
89,2018,163,"Holly Blue",0.34527,13.8519743392175,0,1,2,3,3,1,0,0,0,1,0,0,0,0.951155073052881,0,0,0.0488449269471188,754.455712412641,265.846290757852,44
89,2019,163,"Holly Blue",0.23267,17.636684303351,0,1,2,3,3,1,0,0,0,1,0,0,0,0.951155073052881,0,0,0.0488449269471188,754.455712412641,265.846290757852,55
90,2021,164,"Holly Blue",0.27777,8.80611144134029,1,1,1,6,3,0.768466819714996,0,0,0.231533180285004,0.504903077242921,0,0.0809592891312344,0.414137633625845,0.292352864661563,0,0.0839128486662567,0.623734286672181,162.114518676728,44.3035206046629,30
